hour,activated_up,activated_dn,reserve_up,reserve_dn,act_pct_up,act_pct_dn,price_up_eur_mwh,price_dn_eur_mwh,spot_eur_mwh
2026-03-27T23:00,69.5,7,4000,4400,1.7375,0.1591,206.12,66.95,140.04
2026-03-28T00:00,9.9,55.1,4200,4400,0.2357,1.2523,172.13,13.03,128.98
2026-03-28T01:00,3.6,164.5,4200,4200,0.0857,3.9167,23.38,-63.29,46.72
2026-03-28T02:00,7.6,62.6,4000,4000,0.19,1.565,84.78,-8.13,34.44
2026-03-28T03:00,26.5,102.1,4000,4000,0.6625,2.5525,39.99,-27.88,33.67
2026-03-28T04:00,336,2.3,4000,4000,8.4,0.0575,118,13.53,32.9
2026-03-28T05:00,203.4,3.8,4000,4000,5.085,0.095,105.18,7.16,32.79
2026-03-28T06:00,11.7,30.8,4000,4000,0.2925,0.77,88.2,-0.4,35.53
2026-03-28T07:00,53,55.5,4000,4000,1.325,1.3875,105.95,-17.26,35.31
2026-03-28T08:00,41.1,47.6,4900,4800,0.8388,0.9917,98.64,-17.66,13.81
2026-03-28T09:00,171,281.6,5800,5800,2.9483,4.8552,57.1,-29.54,-0.28
2026-03-28T10:00,1.5,680.2,5800,5800,0.0259,11.7276,-49.14,-68.57,-5.43
2026-03-28T11:00,2.1,146.4,5500,5500,0.0382,2.6618,-4.6,-20.24,-10.21
2026-03-28T12:00,24.1,49.4,5200,5200,0.4635,0.95,12.19,-11.71,-15.5
2026-03-28T13:00,42.2,28.6,5200,5200,0.8115,0.55,6.25,-12.19,-19.01
2026-03-28T14:00,34.1,8.3,5200,5200,0.6558,0.1596,38.99,-2.23,-16.23
2026-03-28T15:00,70.9,136.4,5200,5200,1.3635,2.6231,-1.72,-18.47,-20
2026-03-28T16:00,202.4,11,5200,5200,3.8923,0.2115,16.36,-3.57,-20
2026-03-28T17:00,403.6,2.8,5350,5350,7.5439,0.0523,85.76,-2.49,-18.01
2026-03-28T18:00,141.4,229.1,6000,6000,2.3567,3.8183,132.55,-21.73,-5.91
2026-03-28T19:00,14.6,476.4,5950,5950,0.2454,8.0067,-12.35,-346.1,2.22
2026-03-28T20:00,168.5,17.6,4900,4900,3.4388,0.3592,105.91,-0.75,28.09
2026-03-28T21:00,6.5,16.5,4800,4800,0.1354,0.3438,109.71,8.58,45.92
2026-03-28T22:00,12.6,36.1,4300,4000,0.293,0.9025,140.41,-13.25,44.4
2026-03-28T23:00,13.9,286.3,4000,4000,0.3475,7.1575,29.6,-336.61,25.69
2026-03-29T00:00,7.9,258.8,4000,4000,0.1975,6.47,24.71,-116.5,9.81
2026-03-29T01:00,0,586.4,4200,4200,0,13.9619,-44.7,-440.86,18.71
2026-03-29T03:00,0,367.1,4000,4000,0,9.1775,-24.36,-133.9,7.63
2026-03-29T05:00,0.2,387.6,4000,4000,0.005,9.69,-31.38,-147.19,4.99
2026-03-29T06:00,20.6,112,4000,4000,0.515,2.8,49.75,-46.98,7.78
2026-03-29T07:00,162.8,7.5,4000,4000,4.07,0.1875,98,-0.98,7.98
2026-03-29T08:00,41.5,258.5,4000,4000,1.0375,6.4625,18.37,-86.92,12.32
2026-03-29T09:00,19.7,74,4900,4800,0.402,1.5417,69.44,-57.49,21.23
2026-03-29T10:00,19.3,65.9,6000,6000,0.3217,1.0983,71.57,-27.5,1.22
2026-03-29T11:00,26.7,263.1,6000,6000,0.445,4.385,21.8,-45,-4.92
2026-03-29T12:00,9,382.9,5400,5400,0.1667,7.0907,-10.71,-88.15,-13.1
2026-03-29T13:00,87.2,30.8,5200,5200,1.6769,0.5923,14,-10.16,-20.62
2026-03-29T14:00,2.3,315.7,5200,5200,0.0442,6.0712,-5.63,-63.31,-26
2026-03-29T15:00,11.8,12.7,5200,5200,0.2269,0.2442,12.23,-1.7,-25
2026-03-29T16:00,2.6,284.5,5200,5200,0.05,5.4712,-15.51,-85.28,-27.52
2026-03-29T17:00,23.4,39.9,5200,5200,0.45,0.7673,40.59,-15.45,-38
2026-03-29T18:00,119.1,10.8,5200,5200,2.2904,0.2077,10.51,-3.7,-39.3
2026-03-29T19:00,594.7,0.5,5300,5300,11.2208,0.0094,136.12,-3.85,-23.52
2026-03-29T20:00,53.3,260.7,6000,6000,0.8883,4.345,-2.19,-47.07,-6.01
2026-03-29T21:00,116.4,95.2,6000,6000,1.94,1.5867,75.57,-27.2,2.48
2026-03-29T22:00,65,244.1,5000,5000,1.3,4.882,87.64,-330.11,33.93
2026-03-29T23:00,20.8,176.3,4300,4000,0.4837,4.4075,60.41,-91.78,50.09
2026-03-30T00:00,28.5,144,4000,4000,0.7125,3.6,58.42,-62.79,40.38
2026-03-30T01:00,34,37.6,4000,4000,0.85,0.94,71.13,-23.48,31.61
2026-03-30T02:00,6.4,124.4,4400,4400,0.1455,2.8273,91.78,-28.48,31.29
2026-03-30T03:00,60.7,61.6,4000,4000,1.5175,1.54,67.06,-27.61,22.86
2026-03-30T04:00,137.9,27.2,4000,4000,3.4475,0.68,112.84,-8.01,18.71
2026-03-30T05:00,110.4,0.2,4000,4000,2.76,0.005,77.92,0.18,11.59
2026-03-30T06:00,202.1,0.1,4000,4000,5.0525,0.0025,92.1,4,9.65
2026-03-30T07:00,105.5,4.8,4100,4000,2.5732,0.12,97.02,-5.59,16.9
2026-03-30T08:00,112.9,44.6,4800,4600,2.3521,0.9696,150.27,-4.23,44.17
2026-03-30T09:00,173.4,8.2,5000,4900,3.468,0.1673,187.59,18.86,131.02
2026-03-30T10:00,151.8,142.1,6000,6000,2.53,2.3683,133.79,-14.35,86.97
2026-03-30T11:00,130.2,140.3,6000,6000,2.17,2.3383,93.67,-24.37,11.2
2026-03-30T12:00,4.8,289.8,5400,5400,0.0889,5.3667,59.7,-23.32,-0.92
2026-03-30T13:00,0,594.9,5200,5200,0,11.4404,-1.64,-36.25,-3.45
2026-03-30T14:00,1.2,254.2,5200,5200,0.0231,4.8885,-0.51,-22.41,-4.01
2026-03-30T15:00,0,620.7,5200,5200,0,11.9365,-3.63,-66.02,-5.13
2026-03-30T16:00,29.3,251.5,5200,5200,0.5635,4.8365,13.72,-32.05,-6.02
2026-03-30T17:00,0,568.1,5200,5200,0,10.925,-21,-41.56,-7.51
2026-03-30T18:00,0,770.4,5200,5200,0,14.8154,-64.35,-39.53,-4.99
2026-03-30T19:00,5.9,294.3,5300,5300,0.1113,5.5528,7.33,-19.77,-3.09
2026-03-30T20:00,118.1,63.9,6000,6000,1.9683,1.065,70.31,-9.58,0.28
2026-03-30T21:00,2.1,278.1,6000,6000,0.035,4.635,57.49,-63.42,25.46
2026-03-30T22:00,92.9,158.8,5000,5000,1.858,3.176,211.22,28.74,180.55
2026-03-30T23:00,111.3,2.3,4300,4400,2.5884,0.0523,260.82,64.97,256.06
2026-03-31T00:00,353.8,1.3,4000,4400,8.845,0.0295,233.87,34.17,141.53
2026-03-31T01:00,143.7,130.1,4200,4400,3.4214,2.9568,89.5,-35.26,63.01
2026-03-31T02:00,127.8,301.3,4400,4400,2.9045,6.8477,72.1,-74.71,42.76
2026-03-31T03:00,0.6,189.4,4000,4000,0.015,4.735,30.81,-50.47,33.04
2026-03-31T04:00,24.7,88.9,4000,4000,0.6175,2.2225,97.52,-33.17,28.59
2026-03-31T05:00,7.5,72.7,4000,4000,0.1875,1.8175,44.54,-24.26,24.25
2026-03-31T06:00,6.7,105.4,4000,4000,0.1675,2.635,57.83,-39.1,21.64
2026-03-31T07:00,11,105.2,4100,4000,0.2683,2.63,63.76,-40.13,22.91
2026-03-31T08:00,52.2,211.9,4800,4600,1.0875,4.6065,67.28,-112.76,29.3
2026-03-31T09:00,342.2,7.3,5000,4900,6.844,0.149,207.04,17.8,71.13
2026-03-31T10:00,288.7,237.4,6000,6000,4.8117,3.9567,128.74,-56.32,33.85
2026-03-31T11:00,119.3,177.7,6000,6000,1.9883,2.9617,126.88,-59.49,4.07
2026-03-31T12:00,57.7,163.1,5400,5400,1.0685,3.0204,150.29,-27.19,-2.72
2026-03-31T13:00,100.2,102.3,5200,5200,1.9269,1.9673,114.49,-14.47,-7.01
2026-03-31T14:00,117.5,11.3,5200,5200,2.2596,0.2173,24.43,-8.11,-8.4
2026-03-31T15:00,27.2,73,5200,5200,0.5231,1.4038,34.88,-10.87,-8.4
2026-03-31T16:00,124.5,40.8,5200,5200,2.3942,0.7846,11.07,-11.14,-8.4
2026-03-31T17:00,4.2,133.6,5200,5200,0.0808,2.5692,2.94,-17.08,-11.95
2026-03-31T18:00,23.8,36.5,5200,5200,0.4577,0.7019,85.8,-4.27,-10
2026-03-31T19:00,63.7,44.5,5300,5300,1.2019,0.8396,46.8,-8.95,-7.7
2026-03-31T20:00,321.6,10,6000,6000,5.36,0.1667,222.02,-4.69,-1.62
2026-03-31T21:00,69.5,231.3,6000,6000,1.1583,3.855,147.17,-43.65,17.31
2026-03-31T22:00,198.5,265.4,5000,5000,3.97,5.308,246.93,-20.28,114.53
2026-03-31T23:00,8.8,86.1,4300,4400,0.2047,1.9568,158.94,44.44,188.45
2026-04-01T00:00,12.2,201.7,4000,4400,0.305,4.5841,163.42,-56.37,119.01
2026-04-01T01:00,253.5,21.8,4200,4400,6.0357,0.4955,122.27,2.17,40.67
2026-04-01T02:00,202.9,20.1,4400,4400,4.6114,0.4568,148.34,-5.99,29.31
2026-04-01T03:00,21.8,82.7,4000,4000,0.545,2.0675,107.75,-80.44,20.8
2026-04-01T04:00,26.3,54,4000,4000,0.6575,1.35,117.8,-35.58,21.23
2026-04-01T05:00,116.1,12.7,4000,4000,2.9025,0.3175,114.91,-11.18,21.64
2026-04-01T06:00,6.7,67.8,4000,4000,0.1675,1.695,44.74,-24.4,19.74
2026-04-01T07:00,72.4,74.2,4100,4000,1.7659,1.855,90.35,-23.01,21.82
2026-04-01T08:00,204.9,5,4800,4600,4.2688,0.1087,93.3,-5.1,28.22
2026-04-01T09:00,437.9,0.5,5000,4900,8.758,0.0102,190.87,41.17,52.25
2026-04-01T10:00,93.4,208.3,6000,6000,1.5567,3.4717,230.09,-51.92,27.25
2026-04-01T11:00,60,211.4,6000,6000,1,3.5233,143.87,-19.66,6.43
2026-04-01T12:00,17.9,337.1,5400,5400,0.3315,6.2426,-4.23,-21.38,-2.72
2026-04-01T13:00,32.5,18.2,5200,5200,0.625,0.35,75.84,-6.62,-8.02
2026-04-01T14:00,229,15.1,5200,5200,4.4038,0.2904,11.1,-9.04,-8.4
2026-04-01T15:00,4.8,213,5200,5200,0.0923,4.0962,39.05,-18.52,-9.97
2026-04-01T16:00,15.7,371.5,5200,5200,0.3019,7.1442,-6.37,-22.05,-15.5
2026-04-01T17:00,0,0,5200,5200,0,0,0,0,-16
2026-04-01T18:00,22.3,23,5200,5200,0.4288,0.4423,13.51,-9.01,-16
2026-04-01T19:00,9,429.5,5300,5300,0.1698,8.1038,112.91,-29.17,-9.3
2026-04-01T20:00,42.2,336,6000,6000,0.7033,5.6,112.56,-17.7,-1.99
2026-04-01T21:00,27.9,283.1,6000,6000,0.465,4.7183,38.3,-57.23,12.35
2026-04-01T22:00,262.7,116.5,5000,5000,5.254,2.33,451.97,-3.92,70.8
2026-04-01T23:00,46,236.6,4300,4400,1.0698,5.3773,245.19,-5.03,140.07
2026-04-02T00:00,171.6,26.3,4000,4400,4.29,0.5977,151.53,6.02,73.54
2026-04-02T01:00,129.8,43.5,4200,4400,3.0905,0.9886,140.21,-19.54,37.02
2026-04-02T02:00,283.8,122.4,4200,4200,6.7571,2.9143,87.58,-28.66,40.91
2026-04-02T03:00,22.8,94.4,4000,4000,0.57,2.36,68.91,-49.51,29.06
2026-04-02T04:00,55.2,59.2,4000,4000,1.38,1.48,46.35,-25.93,21.82
2026-04-02T05:00,41.9,5.4,4000,4000,1.0475,0.135,126.74,-11.02,22
2026-04-02T06:00,200.8,3.9,4000,4000,5.02,0.0975,113.5,10.23,21.82
2026-04-02T07:00,228.4,1.6,4000,4000,5.71,0.04,100.76,18.87,22.59
2026-04-02T08:00,106.2,49.5,4000,4000,2.655,1.2375,134.67,-14.84,23.47
2026-04-02T09:00,395.1,5.1,4900,4800,8.0633,0.1062,174.87,9.8,34.63
2026-04-02T10:00,360.5,141.3,6000,6000,6.0083,2.355,191.02,-38.68,17.89
2026-04-02T11:00,296,30.7,6000,6000,4.9333,0.5117,142.23,-7.76,1.03
2026-04-02T12:00,375.9,16,5400,5400,6.9611,0.2963,355.51,-3.42,-3.15
2026-04-02T13:00,63,252.3,5200,5200,1.2115,4.8519,2.98,-18.71,-8.3
2026-04-02T14:00,12.7,92.6,5200,5200,0.2442,1.7808,90,-10.71,-11.21
2026-04-02T15:00,22.3,137.5,5200,5200,0.4288,2.6442,36.04,-16.61,-13.7
2026-04-02T16:00,56.5,195.1,5200,5200,1.0865,3.7519,-1.76,-23.15,-16
2026-04-02T17:00,34.5,166.5,5200,5200,0.6635,3.2019,18.74,-14.31,-20
2026-04-02T18:00,1.8,134.5,5200,5200,0.0346,2.5865,4.35,-16.88,-20
2026-04-02T19:00,121.2,194.2,5300,5300,2.2868,3.6642,1.96,-19.38,-16.01
2026-04-02T20:00,277.1,67.9,6000,6000,4.6183,1.1317,61.81,-6.56,-2.95
2026-04-02T21:00,228.1,25.4,6000,6000,3.8017,0.4233,160.74,-14.29,5.03
2026-04-02T22:00,502.5,139.9,5000,5000,10.05,2.798,338.03,-201.89,63.41
2026-04-02T23:00,28.4,256.1,4300,4000,0.6605,6.4025,133.18,9.26,140.05
2026-04-03T00:00,190.8,8.9,4000,4000,4.77,0.2225,217.66,51.15,103.16
2026-04-03T01:00,194.7,143.5,4000,4000,4.8675,3.5875,146.66,-46.69,44.88
2026-04-03T02:00,19.8,57.4,4200,4200,0.4714,1.3667,117.59,-46.35,55.6
2026-04-03T03:00,39.5,8.8,4000,4000,0.9875,0.22,104.54,15.62,47.5
2026-04-03T04:00,24.7,6.5,4000,4000,0.6175,0.1625,83.25,12.33,44.88
2026-04-03T05:00,60,170,4000,4000,1.5,4.25,48.14,-72.03,48.46
2026-04-03T06:00,49.7,7.5,4000,4000,1.2425,0.1875,90.85,7.58,47.76
2026-04-03T07:00,51.7,22.8,4000,4000,1.2925,0.57,102.32,7.98,50.29
2026-04-03T08:00,146.7,21.4,4000,4000,3.6675,0.535,142.17,-8.19,52.44
2026-04-03T09:00,80.6,2.8,4900,4800,1.6449,0.0583,158.77,20.32,62.31
2026-04-03T10:00,108.8,12.7,6000,6000,1.8133,0.2117,281.95,4.63,28.37
2026-04-03T11:00,32.1,15.9,6000,6000,0.535,0.265,127.07,-0.03,0.7
2026-04-03T12:00,49.5,64.1,5400,5400,0.9167,1.187,37.37,-8.3,-5.36
2026-04-03T13:00,4.8,83,5200,5200,0.0923,1.5962,56.22,-13.97,-9.3
2026-04-03T14:00,4.5,99.3,5200,5200,0.0865,1.9096,2.45,-14.92,-16
2026-04-03T15:00,5.3,48.4,5200,5200,0.1019,0.9308,0,-11.64,-16
2026-04-03T16:00,8.7,20.2,5200,5200,0.1673,0.3885,1.77,-7.31,-18.5
2026-04-03T17:00,37.1,35,5200,5200,0.7135,0.6731,13.22,-8.15,-20
2026-04-03T18:00,62,50.6,5200,5200,1.1923,0.9731,37.75,-9.06,-20
2026-04-03T19:00,65.1,60.6,5300,5300,1.2283,1.1434,32.44,-12.25,-13.86
2026-04-03T20:00,350.1,5.5,6000,6000,5.835,0.0917,104.69,-0.83,-2.31
2026-04-03T21:00,154.4,47.7,6000,6000,2.5733,0.795,133.83,-5.72,22.28
2026-04-03T22:00,130.8,0.6,5000,5000,2.616,0.012,286.98,140.71,197.24
2026-04-03T23:00,3.6,36.3,4300,4000,0.0837,0.9075,276.34,175.12,322.49
2026-04-04T00:00,1.9,128.5,4000,4000,0.0475,3.2125,239.17,137.25,312.56
2026-04-04T01:00,3.1,106.9,4000,4000,0.0775,2.6725,170.35,39.34,214.56
2026-04-04T02:00,247.3,53.4,4200,4200,5.8881,1.2714,279.53,34.8,115.65
2026-04-04T03:00,72.4,22.4,4000,4000,1.81,0.56,136.4,28.61,92.58
2026-04-04T04:00,92.5,70.5,4000,4000,2.3125,1.7625,184.48,-9.71,110.13
2026-04-04T05:00,183.5,1.7,4000,4000,4.5875,0.0425,188.25,56.15,112.57
2026-04-04T06:00,20.5,116.8,4000,4000,0.5125,2.92,124.68,30.52,118.9
2026-04-04T07:00,53.1,3.7,4000,4000,1.3275,0.0925,168.58,51.78,121.74
2026-04-04T08:00,77.2,4.5,4000,4000,1.93,0.1125,184.78,78.55,135.23
2026-04-04T09:00,17.7,186.5,4900,4800,0.3612,3.8854,151.6,32.32,140.03
2026-04-04T10:00,22.3,45,6000,6000,0.3717,0.75,164.87,144.39,121.03
2026-04-04T11:00,44,267,6000,6000,0.7333,4.45,20.57,-16.83,40.97
2026-04-04T12:00,59.4,169,5400,5400,1.1,3.1296,50.13,-19.38,-1.66
2026-04-04T13:00,8.4,252.4,5200,5200,0.1615,4.8538,-0.8,-24.57,-7.1
2026-04-04T14:00,0,641.6,5200,5200,0,12.3385,-6.4,-53.64,-8.4
2026-04-04T15:00,6.7,76.9,5200,5200,0.1288,1.4788,2.09,-17.38,-8.4
2026-04-04T16:00,0,720,5200,5200,0,13.8462,-6.4,-52.13,-8.4
2026-04-04T17:00,6.1,202.8,5200,5200,0.1173,3.9,-0.07,-23.12,-8.4
2026-04-04T18:00,12.9,96.1,5200,5200,0.2481,1.8481,2.59,-18.7,-10.01
2026-04-04T19:00,72.9,23.9,5300,5300,1.3755,0.4509,21.41,-13.21,-4.11
2026-04-04T20:00,104.7,24.2,6000,6000,1.745,0.4033,83.62,-10.86,1.27
2026-04-04T21:00,87.9,360.2,6000,6000,1.465,6.0033,107.86,-38.25,95.06
2026-04-04T22:00,397.9,107.1,5000,5000,7.958,2.142,492.27,157.48,166.83
2026-04-04T23:00,61.5,35.3,4300,4000,1.4302,0.8825,286.23,155.07,308.03
2026-04-05T00:00,14.6,49.1,4000,4000,0.365,1.2275,218.1,130.71,240.97
2026-04-05T01:00,237.5,15,4000,4000,5.9375,0.375,237.83,67.35,172.02
2026-04-05T02:00,68.5,22,4200,4200,1.631,0.5238,223.02,145.73,179.84
2026-04-05T03:00,37.7,14.2,4000,4000,0.9425,0.355,172.05,170.34,140.06
2026-04-05T04:00,6.9,139.1,4000,4000,0.1725,3.4775,153.03,153.47,140.02
2026-04-05T05:00,60,35.6,4000,4000,1.5,0.89,161.11,122.52,140.03
2026-04-05T06:00,12.8,26.7,4000,4000,0.32,0.6675,128.81,143.14,140
2026-04-05T07:00,5.9,36.7,4000,4000,0.1475,0.9175,122.25,77.74,140
2026-04-05T08:00,64.4,207.7,4000,4000,1.61,5.1925,154.89,-0.27,140.02
2026-04-05T09:00,344.9,29.3,4900,4800,7.0388,0.6104,365.57,270.06,140.04
2026-04-05T10:00,138.3,36.5,6000,6000,2.305,0.6083,201.75,132.02,119.72
2026-04-05T11:00,200.9,24.7,6000,6000,3.3483,0.4117,163.3,-15.4,7.3
2026-04-05T12:00,192.9,3.7,5400,5400,3.5722,0.0685,19.68,-22.07,-7.21
2026-04-05T13:00,45.3,5.5,5200,5200,0.8712,0.1058,1.74,-11.35,-14.11
2026-04-05T14:00,10.8,84.6,5200,5200,0.2077,1.6269,3.71,-18.28,-22.91
2026-04-05T15:00,0.3,255.2,5200,5200,0.0058,4.9077,-11.1,-33.02,-22.46
2026-04-05T16:00,13.4,129.5,5200,5200,0.2577,2.4904,1.8,-24.33,-25
2026-04-05T17:00,1.9,250.1,5200,5200,0.0365,4.8096,-13.83,-36.92,-30.04
2026-04-05T18:00,47.3,62,5200,5200,0.9096,1.1923,2.11,-25.72,-30.04
2026-04-05T19:00,166.5,11.8,5300,5300,3.1415,0.2226,26.44,-8.6,-17.21
2026-04-05T20:00,62.5,124.1,6000,6000,1.0417,2.0683,58.47,-25.34,-2.79
2026-04-05T21:00,58.6,67.2,6000,6000,0.9767,1.12,101.49,14.37,59.32
2026-04-05T22:00,139.9,4,5000,5000,2.798,0.08,258.18,69.58,218.17
2026-04-05T23:00,2,177.2,4300,4000,0.0465,4.43,249.9,136.55,301.56
2026-04-06T00:00,26,47.4,4000,4000,0.65,1.185,315.59,181.32,303.63
2026-04-06T01:00,5.7,45.2,4000,4000,0.1425,1.13,208.23,133.91,224.09
2026-04-06T02:00,13.6,34.3,4400,4400,0.3091,0.7795,162.33,218.26,181.23
2026-04-06T03:00,1.5,122.1,4000,4000,0.0375,3.0525,147.1,70.12,154.17
2026-04-06T04:00,94.5,17.6,4000,4000,2.3625,0.44,186.69,70.29,142.24
2026-04-06T05:00,1.7,74.7,4000,4000,0.0425,1.8675,115.11,91.15,139.72
2026-04-06T06:00,13.4,12.4,4000,4000,0.335,0.31,160.9,92.56,135.52
2026-04-06T07:00,10.8,11.5,4100,4000,0.2634,0.2875,164.82,96,137.89
2026-04-06T08:00,32.3,43.9,4800,4600,0.6729,0.9543,170.58,70.67,140.04
2026-04-06T09:00,41.4,46.8,5000,4900,0.828,0.9551,163.48,68.37,140.07
2026-04-06T10:00,188.7,72.4,6000,6000,3.145,1.2067,270.52,26.7,114.54
2026-04-06T11:00,237.7,111.9,6000,6000,3.9617,1.865,190.76,-21.03,23.08
2026-04-06T12:00,193.1,90.1,5400,5400,3.5759,1.6685,113.84,-15.31,-6.82
2026-04-06T13:00,87.7,68.3,5200,5200,1.6865,1.3135,8.37,-16.48,-17
2026-04-06T14:00,5.7,190,5200,5200,0.1096,3.6538,-5.54,-35.51,-24
2026-04-06T15:00,107.1,61.6,5200,5200,2.0596,1.1846,5.46,-22.28,-24
2026-04-06T16:00,41.4,460.7,5200,5200,0.7962,8.8596,-9.84,-128.57,-24
2026-04-06T17:00,136.8,86.5,5200,5200,2.6308,1.6635,8.91,-59.91,-24
2026-04-06T18:00,18.9,40.7,5200,5200,0.3635,0.7827,3.83,-14.14,-23
2026-04-06T19:00,201.5,52.2,5300,5300,3.8019,0.9849,98.89,-10.15,-10.92
2026-04-06T20:00,275.2,63.2,6000,6000,4.5867,1.0533,149.22,-3.28,0.93
2026-04-06T21:00,59.3,314.1,6000,6000,0.9883,5.235,224.71,-43.65,78.16
2026-04-06T22:00,198.9,12.4,5000,5000,3.978,0.248,224.39,75.83,160.95
2026-04-06T23:00,4.3,105.7,4300,4400,0.1,2.4023,183.45,66.8,180.03
2026-04-07T00:00,0.1,295.2,4000,4400,0.0025,6.7091,142.9,5.81,147.45
2026-04-07T01:00,1.8,520.9,4200,4400,0.0429,11.8386,175.61,-325.99,140.52
2026-04-07T02:00,0.8,220.9,4400,4400,0.0182,5.0205,109.32,-43.46,128.92
2026-04-07T03:00,14.6,29.7,4000,4000,0.365,0.7425,165.87,8.07,116.72
2026-04-07T04:00,5.9,10.6,4000,4000,0.1475,0.265,117.33,61.03,94.22
2026-04-07T05:00,5.6,38.4,4000,4000,0.14,0.96,118.38,78.41,90.38
2026-04-07T06:00,17.5,6.3,4000,4000,0.4375,0.1575,175.73,127.52,93.7
2026-04-07T07:00,27.8,6.1,4100,4000,0.678,0.1525,167.54,120.13,123.57
2026-04-07T08:00,61.3,7,4800,4600,1.2771,0.1522,222.98,126.98,171.48
2026-04-07T09:00,72.8,19.1,5000,4900,1.456,0.3898,253.4,93.5,254.08
2026-04-07T10:00,362.7,1.9,6000,6000,6.045,0.0317,293.48,30.13,158.57
2026-04-07T11:00,458.2,4,6000,6000,7.6367,0.0667,467.45,63.59,117.53
2026-04-07T12:00,23.4,544.4,5400,5400,0.4333,10.0815,45.82,-42.78,21.2
2026-04-07T13:00,55.7,242.3,5200,5200,1.0712,4.6596,25.53,-17.94,2.75
2026-04-07T14:00,41.7,454.9,5200,5200,0.8019,8.7481,14.37,-133.23,0
2026-04-07T15:00,21.8,183.6,5200,5200,0.4192,3.5308,10.84,-20.92,0
2026-04-07T16:00,175.5,21.3,5200,5200,3.375,0.4096,76.03,-4.37,0
2026-04-07T17:00,189.7,34.2,5200,5200,3.6481,0.6577,186.92,-3.63,0
2026-04-07T18:00,54.1,157.5,5200,5200,1.0404,3.0288,23.22,-18.24,1.11
2026-04-07T19:00,145.9,75.8,5300,5300,2.7528,1.4302,163.42,-6.43,15.2
2026-04-07T20:00,437.6,12.4,6000,6000,7.2933,0.2067,335.89,43.91,107.13
2026-04-07T21:00,75,178,6000,6000,1.25,2.9667,200.42,49.3,202.96
2026-04-07T22:00,220.3,38.2,5000,5000,4.406,0.764,402.45,106.71,366.63
2026-04-07T23:00,3.6,420.5,4300,4400,0.0837,9.5568,244.85,47.53,472.56
2026-04-08T00:00,1.3,404.1,4000,4400,0.0325,9.1841,250.35,-30.18,356.96
2026-04-08T01:00,18.5,58.9,4200,4400,0.4405,1.3386,241.15,147.06,317.91
2026-04-08T02:00,69.4,12.6,4400,4400,1.5773,0.2864,294.61,260.02,281.58
2026-04-08T03:00,9.5,78.3,4000,4000,0.2375,1.9575,222.81,184.96,242.8
2026-04-08T04:00,1,161.9,4000,4000,0.025,4.0475,210.28,204.23,245.76
2026-04-08T05:00,33,95.2,4000,4000,0.825,2.38,241.63,189.15,235.84
2026-04-08T06:00,3.9,210.6,4000,4000,0.0975,5.265,196.19,147.76,237.28
2026-04-08T07:00,0,247.9,4100,4000,0,6.1975,230.06,93.35,253.25
2026-04-08T08:00,2.5,192.5,4800,4600,0.0521,4.1848,292.62,158.38,339.8
2026-04-08T09:00,22.9,31.8,5000,4900,0.458,0.649,380.04,267.31,436.53
2026-04-08T10:00,47.5,53.6,6000,6000,0.7917,0.8933,413.21,273.96,496.01
2026-04-08T11:00,123.7,132.4,6000,6000,2.0617,2.2067,357.31,182.19,343.7
2026-04-08T12:00,180.7,165.5,5400,5400,3.3463,3.0648,290.21,56.4,225.53
2026-04-08T13:00,214.4,153.2,5200,5200,4.1231,2.9462,441.37,14.51,116.44
2026-04-08T14:00,311.7,3.6,5200,5200,5.9942,0.0692,560.72,13.97,50.56
2026-04-08T15:00,119.9,42.5,5200,5200,2.3058,0.8173,130.28,-0.27,17.77
2026-04-08T16:00,15.1,167,5200,5200,0.2904,3.2115,18.58,-11.55,12.1
2026-04-08T17:00,238.8,20.8,5200,5200,4.5923,0.4,511.11,1.52,8.47
2026-04-08T18:00,20.2,101.3,5200,5200,0.3885,1.9481,23.14,-2.32,12.91
2026-04-08T19:00,181,234,5300,5300,3.4151,4.4151,192.95,0.98,56.15
2026-04-08T20:00,50.5,548.4,6000,6000,0.8417,9.14,216.99,-35.86,187.9
2026-04-08T21:00,197.1,39.1,6000,6000,3.285,0.6517,518.52,227.85,363.76
2026-04-08T22:00,167,3.1,5000,5000,3.34,0.062,532.15,383.18,516.99
2026-04-08T23:00,67.2,8.3,4300,4400,1.5628,0.1886,471.08,344.62,545.36
2026-04-09T00:00,77.9,6.7,4000,4400,1.9475,0.1523,425.78,242.35,456.84
2026-04-09T01:00,41.1,13.6,4200,4400,0.9786,0.3091,371.6,271.4,384.44
2026-04-09T02:00,29.5,36.1,4400,4400,0.6705,0.8205,304.31,145.86,380.43
2026-04-09T03:00,73.8,10.4,4000,4000,1.845,0.26,337.5,257.19,363.16
2026-04-09T04:00,146.6,5.1,4000,4000,3.665,0.1275,373.18,184.6,322.75
2026-04-09T05:00,193,25.5,4000,4000,4.825,0.6375,330.14,323.28,303.74
2026-04-09T06:00,23.4,16.1,4000,4000,0.585,0.4025,262.4,340.32,296.69
2026-04-09T07:00,8.7,13.8,4100,4000,0.2122,0.345,264.2,269.84,304.67
2026-04-09T08:00,52.4,30.9,4800,4600,1.0917,0.6717,380.15,231.63,373.75
2026-04-09T09:00,34.2,42.3,5000,4900,0.684,0.8633,417.35,257.75,518.79
2026-04-09T10:00,30.9,54.9,6000,6000,0.515,0.915,332.73,212.48,397.27
